loan_index_v49,loan_id,issue_month,loan_amnt,base_return_vec,pd_point,pd_high_alpha01,qhat_v4,weak_source_proxy,grade,period,score_decile,state_top20,income_band,dti_band
5536,134121005,2018-05,2000.0,211.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q3
5537,135395820,2018-06,2500.0,264.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,TX,inc_q2,dti_q5
5538,133077682,2018-05,1000.0,105.6,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,VA,inc_q1,dti_q2
5539,134613108,2018-06,3000.0,316.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q1,dti_q1
5540,133761632,2018-05,6000.0,633.6,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,PA,inc_q1,dti_q4
5541,133211119,2018-05,9600.0,1013.76,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,WA,inc_q3,dti_q1
5542,134953107,2018-06,6650.0,702.24,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,GA,inc_q2,dti_q2
5543,135547210,2018-06,7800.0,823.68,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q3,dti_q3
5544,133793857,2018-05,1800.0,190.08,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q5
5545,135902719,2018-07,37000.0,3907.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H2,1,NY,inc_q3,dti_q5
5546,133156606,2018-05,2500.0,264.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q2,dti_q2
5547,135890712,2018-06,18000.0,1900.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q1,dti_q1
5548,134622019,2018-06,4000.0,422.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NV,inc_q1,dti_q1
5549,134404013,2018-05,13000.0,1372.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q1
5550,133583291,2018-06,8000.0,844.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,FL,inc_q2,dti_q5
5551,135484565,2018-06,20500.0,2164.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MD,inc_q4,dti_q3
5552,134434053,2018-05,6000.0,633.6,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MD,inc_q3,dti_q2
5553,134290646,2018-05,5000.0,528.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,TX,inc_q5,dti_q3
5554,134901593,2018-06,12000.0,1267.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,FL,inc_q5,dti_q2
5555,134850643,2018-06,6000.0,633.6,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,TX,inc_q3,dti_q2
5556,135043652,2018-07,12000.0,1267.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H2,1,other_state,inc_q2,dti_q5
5557,134526342,2018-06,5000.0,528.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q1,dti_q5
5558,134053321,2018-06,6500.0,686.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,AZ,inc_q1,dti_q5
5559,142905254,2018-11,4000.0,288.4,0.008481887663286261,0.031163290796019212,0.0,0.0,A,2018H2,0,WA,inc_q5,dti_q1
5560,149798760,2019-04,2000.0,163.8,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,NC,inc_q3,dti_q1
5561,146006504,2019-01,7700.0,630.63,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,MA,inc_q3,dti_q1
5562,144468354,2018-12,10000.0,819.0,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,other_state,inc_q3,dti_q3
5563,164641348,2020-01,10625.0,870.1875,0.030262143407864303,0.080874323411772,0.0,0.0,A,2020,0,NY,inc_q3,dti_q4
5564,144375762,2018-12,2500.0,204.75,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,other_state,inc_q3,dti_q3
5565,154674831,2019-07,15000.0,1228.5,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,FL,inc_q5,dti_q1
5566,148545744,2019-03,6000.0,491.4,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,GA,inc_q1,dti_q2
5567,145406250,2018-12,4000.0,327.6,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,NY,inc_q4,dti_q1
5568,145397715,2018-12,5000.0,409.5,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,PA,inc_q4,dti_q2
5569,144623038,2018-12,11500.0,941.85,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,CA,inc_q4,dti_q1
5570,156270449,2019-07,3000.0,245.7,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,other_state,inc_q5,dti_q1
5571,144908663,2018-12,23175.0,1898.0325,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,MI,inc_q5,dti_q2
5572,145061833,2018-12,1500.0,122.85,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,MA,inc_q3,dti_q3
5573,148742685,2019-03,9000.0,737.1,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,MA,inc_q4,dti_q3
5574,150855620,2019-04,2200.0,180.18,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,other_state,inc_q2,dti_q2
5575,143783196,2018-11,12000.0,982.8,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,NC,inc_q3,dti_q1
5576,155765233,2019-07,3000.0,245.7,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,other_state,inc_q1,dti_q2
5577,164011063,2019-12,3600.0,294.84,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,NC,inc_q2,dti_q1
5578,162613811,2019-12,4200.0,343.98,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,other_state,inc_q3,dti_q1
5579,146088819,2019-01,5200.0,425.88,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,other_state,inc_q3,dti_q4
5580,151877185,2019-05,2000.0,163.8,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,TX,inc_q3,dti_q3
5581,165964396,2020-02,26600.0,2178.54,0.030262143407864303,0.080874323411772,0.0,0.0,A,2020,0,CA,inc_q4,dti_q4
5582,145191658,2018-12,10400.0,851.76,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,other_state,inc_q4,dti_q2
5583,152755333,2019-06,10000.0,819.0,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,other_state,inc_q5,dti_q1
5584,150774643,2019-04,18000.0,1474.2,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,MD,inc_q5,dti_q3
5585,155159398,2019-07,6000.0,491.4,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,NY,inc_q2,dti_q2
5586,157317012,2019-08,4500.0,368.55,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,CA,inc_q3,dti_q1
5587,145372466,2018-12,4000.0,327.6,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,CA,inc_q5,dti_q1
5588,148212395,2019-03,4000.0,327.6,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,NY,inc_q1,dti_q2
5589,147120519,2019-02,11450.0,937.755,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,other_state,inc_q3,dti_q3
5590,153571430,2019-06,2850.0,233.415,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,other_state,inc_q4,dti_q1
5591,154739960,2019-07,24000.0,1965.6,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,IL,inc_q5,dti_q2
5592,143647217,2018-11,12000.0,982.8,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,OH,inc_q4,dti_q3
5593,156998444,2019-08,3300.0,270.27,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,CA,inc_q2,dti_q1
5594,151020561,2019-04,7500.0,614.25,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,TX,inc_q5,dti_q1
5595,151812972,2019-05,1000.0,81.9,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,other_state,inc_q3,dti_q1
5596,147324760,2019-02,10000.0,819.0,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,CA,inc_q5,dti_q2
5597,147830054,2019-02,7000.0,573.3,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,AZ,inc_q3,dti_q2
5598,160598657,2019-10,9600.0,786.24,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,other_state,inc_q5,dti_q1
5599,147845411,2019-02,1000.0,81.9,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,other_state,inc_q5,dti_q1
5600,160143771,2019-10,11200.0,917.28,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,other_state,inc_q4,dti_q2
5601,156448919,2019-08,4000.0,327.6,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,MA,inc_q5,dti_q3
5602,160119418,2019-10,1000.0,81.9,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,NY,inc_q5,dti_q1
5603,168656228,2020-03,14000.0,1146.6,0.030262143407864303,0.080874323411772,0.0,0.0,A,2020,0,TX,inc_q4,dti_q3
5604,150231816,2019-04,3850.0,315.315,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,TX,inc_q3,dti_q1
5605,150180091,2019-04,5000.0,409.5,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,NC,inc_q4,dti_q2
5606,145867487,2019-01,7200.0,589.68,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,CA,inc_q5,dti_q1
5607,146319579,2019-01,5000.0,409.5,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,NY,inc_q5,dti_q1
5608,157416766,2019-08,2000.0,163.8,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,AZ,inc_q3,dti_q1
5609,156774553,2019-08,20925.0,1713.7575,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,MN,inc_q5,dti_q2
5610,153153246,2019-06,2400.0,196.56,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,NY,inc_q5,dti_q1
5611,156342912,2019-08,2000.0,163.8,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,WA,inc_q2,dti_q3
5612,159192355,2019-09,13500.0,1105.65,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,MN,inc_q5,dti_q1
5613,162904625,2019-12,13200.0,1081.08,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,OH,inc_q4,dti_q4
5614,148413798,2019-03,10000.0,819.0,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,GA,inc_q4,dti_q1
5615,151534222,2019-05,20000.0,1638.0,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,CA,inc_q4,dti_q5
5616,161055079,2019-10,5500.0,450.45,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,PA,inc_q4,dti_q1
5617,148707134,2019-03,1000.0,81.9,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,VA,inc_q2,dti_q1
5618,161008434,2019-10,7200.0,589.68,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,other_state,inc_q5,dti_q1
5619,148475196,2019-03,7500.0,614.25,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,MD,inc_q5,dti_q1
5620,149275911,2019-03,1000.0,81.9,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,OH,inc_q5,dti_q2
5621,152457435,2019-05,29775.0,2438.5725,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,TX,inc_q5,dti_q3
5622,150295590,2019-04,25000.0,2047.5,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,MI,inc_q5,dti_q1
5623,154498126,2019-07,2000.0,163.8,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,TX,inc_q5,dti_q4
5624,145270707,2018-12,8875.0,726.8625,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,other_state,inc_q4,dti_q2
5625,151380103,2019-05,1500.0,122.85,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,CO,inc_q3,dti_q1
5626,143786483,2018-11,5000.0,409.5,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,CA,inc_q3,dti_q1
5627,159425758,2019-09,9600.0,786.24,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,WA,inc_q5,dti_q2
5628,162920393,2019-12,10000.0,819.0,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,NV,inc_q5,dti_q3
5629,160696625,2019-10,1000.0,81.9,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,other_state,inc_q2,dti_q1
5630,143597434,2018-11,5000.0,409.5,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,other_state,inc_q5,dti_q3
5631,143691251,2018-11,5000.0,409.5,0.030262143407864303,0.080874323411772,0.0,0.0,A,2018H2,0,other_state,inc_q5,dti_q2
5632,149009769,2019-03,23000.0,1883.7,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,other_state,inc_q5,dti_q4
5633,152834824,2019-06,4000.0,327.6,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H1,0,other_state,inc_q4,dti_q4
5634,160899644,2019-10,2000.0,163.8,0.030262143407864303,0.080874323411772,0.0,0.0,A,2019H2,0,NC,inc_q5,dti_q1
5635,129534118,2018-03,3000.0,312.3,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,IL,inc_q1,dti_q4
5636,131106858,2018-04,16000.0,1665.6,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,FL,inc_q5,dti_q3
5637,131054094,2018-04,6000.0,624.6,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q1
5638,132931592,2018-05,3000.0,312.3,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,TX,inc_q2,dti_q2
5639,130236080,2018-04,10000.0,1041.0,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,other_state,inc_q1,dti_q2
5640,129385508,2018-03,12000.0,1249.2,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,other_state,inc_q3,dti_q2
5641,129224210,2018-02,12000.0,1249.2,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,WA,inc_q5,dti_q1
5642,132245081,2018-05,15000.0,1561.5,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,VA,inc_q3,dti_q1
5643,129364213,2018-02,30000.0,3123.0,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,NV,inc_q2,dti_q5
5644,130329383,2018-03,6000.0,624.6,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,NC,inc_q1,dti_q1
5645,129646814,2018-03,6000.0,624.6,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,other_state,inc_q3,dti_q1
5646,129520994,2018-03,25000.0,2602.5,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,AZ,inc_q5,dti_q2
5647,131183116,2018-04,10000.0,1041.0,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,VA,inc_q4,dti_q1
5648,130163918,2018-03,35000.0,3643.5,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,PA,inc_q3,dti_q5
5649,132231047,2018-04,5000.0,520.5,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,other_state,inc_q5,dti_q1
5650,129171496,2018-03,24000.0,2498.4,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q5
5651,128381532,2018-03,11000.0,1145.1,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q5
5652,132990567,2018-05,9000.0,936.9,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2018H1,1,MA,inc_q3,dti_q3
5653,134606078,2018-06,13000.0,1309.1,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,other_state,inc_q4,dti_q3
5654,135432811,2018-06,4300.0,433.01,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,other_state,inc_q1,dti_q1
5655,138175514,2018-08,6000.0,663.6,0.09438775510204081,0.20520182102230244,0.0,0.0,B,2018H2,2,GA,inc_q4,dti_q2
5656,136462996,2018-07,7000.0,774.2,0.09438775510204081,0.20520182102230244,0.0,0.0,B,2018H2,2,other_state,inc_q3,dti_q3
5657,133502582,2018-05,3500.0,386.75,0.09438775510204081,0.20520182102230244,0.0,0.0,B,2018H1,2,NJ,inc_q1,dti_q1
5658,142238474,2018-10,5000.0,504.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NV,inc_q5,dti_q2
5659,139044637,2018-08,5000.0,504.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,CA,inc_q1,nan
5660,142615723,2018-10,2400.0,241.92000000000002,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q2,dti_q1
5661,138209979,2018-08,8500.0,856.8,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NY,inc_q2,dti_q1
5662,141892656,2018-10,3500.0,352.8,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,CA,inc_q1,dti_q1
5663,136835670,2018-07,6200.0,624.96,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q4,dti_q1
5664,137474533,2018-08,6500.0,655.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,MA,inc_q4,dti_q1
5665,137430862,2018-08,7000.0,705.6,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NJ,inc_q3,dti_q3
5666,136691757,2018-07,3500.0,352.8,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,IN,inc_q4,dti_q4
5667,142322778,2018-10,3500.0,352.8,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,MD,inc_q3,dti_q3
5668,137561036,2018-07,11000.0,1108.8,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,IL,inc_q5,dti_q1
5669,139716676,2018-09,35000.0,3528.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q5,dti_q1
5670,143058806,2018-11,2000.0,201.6,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NV,inc_q1,dti_q1
5671,138358646,2018-08,3000.0,302.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,MI,inc_q5,dti_q1
5672,142708578,2018-10,4000.0,403.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,OH,inc_q1,dti_q3
5673,139801973,2018-09,15000.0,1512.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,CA,inc_q3,dti_q2
5674,138150175,2018-08,5000.0,504.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q3,dti_q4
5675,138311243,2018-08,15000.0,1512.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NC,inc_q3,dti_q3
5676,138752725,2018-08,14000.0,1411.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NV,inc_q5,dti_q2
5677,142114164,2018-10,10000.0,1008.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,GA,inc_q5,dti_q1
5678,136904830,2018-07,3000.0,302.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q1,dti_q3
5679,137235868,2018-07,4000.0,403.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,FL,inc_q3,dti_q3
5680,141696346,2018-10,3000.0,302.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,CO,inc_q4,dti_q1
5681,137917380,2018-08,13000.0,1310.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NY,inc_q5,dti_q1
5682,136825632,2018-07,6000.0,604.8,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,MD,inc_q5,dti_q1
5683,136578161,2018-07,4500.0,453.6,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,TX,inc_q1,nan
5684,141562450,2018-10,4800.0,483.84000000000003,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,CA,inc_q2,dti_q1
5685,140977323,2018-09,32000.0,3225.6,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NY,inc_q4,dti_q4
5686,136301388,2018-07,25000.0,2520.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,GA,inc_q4,dti_q4
5687,137100009,2018-07,5300.0,534.24,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,CA,inc_q1,dti_q2
5688,141829880,2018-11,35000.0,3528.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,TX,inc_q5,dti_q4
5689,138437079,2018-09,12675.0,1277.64,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,CA,inc_q5,dti_q3
5690,142060171,2018-10,15000.0,1512.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,IN,inc_q2,dti_q2
5691,137563226,2018-08,7500.0,756.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NY,inc_q3,dti_q3
5692,138878924,2018-08,29725.0,2996.28,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,VA,inc_q5,dti_q2
5693,138030551,2018-08,3000.0,302.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q1,dti_q1
5694,138072010,2018-08,24000.0,2419.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,FL,inc_q2,dti_q5
5695,136324500,2018-07,2000.0,201.6,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,PA,inc_q2,dti_q1
5696,138164073,2018-08,3000.0,302.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,IL,inc_q2,dti_q1
5697,139389721,2018-08,4000.0,403.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q5,dti_q4
5698,137017426,2018-07,40000.0,4032.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,TX,inc_q5,dti_q1
5699,142498966,2018-10,10000.0,1008.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q1,dti_q5
5700,136349435,2018-07,24000.0,2419.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,CA,inc_q5,dti_q3
5701,137331792,2018-07,4200.0,423.36,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,FL,inc_q1,dti_q2
5702,137272121,2018-08,6500.0,655.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,MI,inc_q2,dti_q1
5703,136250578,2018-07,2000.0,201.6,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NY,inc_q3,dti_q1
5704,137354911,2018-07,4000.0,403.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NY,inc_q3,dti_q1
5705,142250875,2018-10,40000.0,4032.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,NC,inc_q3,dti_q5
5706,142271403,2018-10,20000.0,2016.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q2,dti_q4
5707,139846829,2018-09,2500.0,252.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,FL,inc_q3,dti_q2
5708,138454331,2018-08,3000.0,302.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q1,dti_q1
5709,140168110,2018-09,8000.0,806.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,CA,inc_q5,dti_q1
5710,142868575,2018-10,30000.0,3024.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,TX,inc_q5,dti_q2
5711,142901497,2018-11,10000.0,1008.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,WA,inc_q5,dti_q3
5712,137046807,2018-07,8000.0,806.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,IL,inc_q2,dti_q1
5713,142447102,2018-10,30000.0,3024.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H2,1,other_state,inc_q3,dti_q5
5714,169376523,2020-07,2400.0,216.48000000000002,0.04951033732317737,0.11999851469006251,0.0,0.0,A,2020,0,MN,inc_q4,dti_q1
5715,170390171,2020-09,1000.0,90.2,0.04951033732317737,0.11999851469006251,0.0,0.0,A,2020,0,other_state,inc_q1,dti_q1
5716,168819458,2020-04,15000.0,1353.0,0.04951033732317737,0.11999851469006251,0.0,0.0,A,2020,0,MI,inc_q5,dti_q2
5717,169225079,2020-07,5000.0,451.0,0.04951033732317737,0.11999851469006251,0.0,0.0,A,2020,0,other_state,inc_q2,dti_q1
5718,169344413,2020-07,24850.0,2241.4700000000003,0.04951033732317737,0.11999851469006251,0.0,0.0,A,2020,0,CA,inc_q5,dti_q5
5719,128641165,2018-03,7000.0,660.8,0.058878504672897194,0.1383133853899916,0.0,0.0,B,2018H1,1,PA,inc_q4,dti_q2
5720,134886620,2018-06,14850.0,1495.395,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,PA,inc_q4,dti_q2
5721,134289131,2018-05,8500.0,855.9499999999999,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,AZ,inc_q4,dti_q4
5722,134873372,2018-06,12000.0,1208.3999999999999,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,FL,inc_q5,dti_q1
5723,135347987,2018-06,2700.0,271.89,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,OH,inc_q5,dti_q5
5724,134618265,2018-06,2700.0,271.89,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,MD,inc_q1,dti_q2
5725,135310222,2018-06,5000.0,503.5,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,FL,inc_q1,dti_q1
5726,134222005,2018-05,13000.0,1309.1,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q3,dti_q1
5727,135543884,2018-06,4200.0,422.94,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q1,dti_q1
5728,133107161,2018-05,1800.0,181.26,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,NJ,inc_q4,dti_q2
5729,135728739,2018-06,3000.0,302.09999999999997,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q1
5730,135376217,2018-06,11200.0,1127.84,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q3
