online_method_v8,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened,share_rows_shrunk,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_pass_80_defended,gate_pass_90_defended,efficiency_gate_width_95,efficiency_gate_width_98,promotion_eligible,width_gap_to_0p95,parameters_json
v8_targeted_dti_score_or_gradeD_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.955600315057628,0.9450382521108741,0.5065049484596634,0.0,892,51939,False,False,False,True,False,0.005600315057628036,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_targeted_dti_gradeD_period_d0.077_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9556514965835635,0.9465385415073057,0.5793368770373851,0.4206631229626149,892,51939,False,False,False,True,False,0.0056514965835635644,"{""base_multiplier"": 0.99, ""delta"": 0.077, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_gradeDplus_only_d0.075_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.5,0.955684872777993,0.9419961275782899,0.5856509353616633,0.4143490646383366,892,51939,False,False,False,True,False,0.005684872777993011,"{""base_multiplier"": 0.995, ""delta"": 0.075, ""mask_name"": ""gradeDplus_only""}"
v8_targeted_dti_score_or_income_d0.071_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9556987051060841,0.945201907303319,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.005698705106084168,"{""base_multiplier"": 0.99, ""delta"": 0.071, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_risk_score_ge_0p45_d0.072_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9557611773457549,0.9431673740539948,0.5738157469677836,0.42618425303221635,892,51939,False,False,False,True,False,0.005761177345754986,"{""base_multiplier"": 0.99, ""delta"": 0.072, ""mask_name"": ""risk_score_ge_0p45""}"
v8_targeted_score_income_or_dti_d0.072_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9557714081479625,0.9447622800270677,0.4924965492937065,0.5075034507062935,892,51939,False,False,False,True,False,0.005771408147962509,"{""base_multiplier"": 0.995, ""delta"": 0.072, ""mask_name"": ""targeted_score_income_or_dti""}"
v8_risk_score_ge_0p55_d0.070_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9557723793907273,0.9431739850524784,0.517488473172594,0.48251152682740595,892,51939,False,False,False,True,False,0.005772379390727389,"{""base_multiplier"": 0.995, ""delta"": 0.07, ""mask_name"": ""risk_score_ge_0p55""}"
v8_gradeDplus_only_d0.076_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.5,0.9558140907157923,0.9421197614444228,0.5856509353616633,0.4143490646383366,892,51939,False,False,False,True,False,0.005814090715792308,"{""base_multiplier"": 0.995, ""delta"": 0.076, ""mask_name"": ""gradeDplus_only""}"
v8_targeted_dti_score_or_gradeD_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.955814494673384,0.9452574484658046,0.5065049484596634,0.0,892,51939,False,False,False,True,False,0.005814494673384019,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_targeted_gradeD_score_or_dti_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9558853294750076,0.9454250242130711,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.005885329475007639,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9558853294750076,0.9454250242130711,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.005885329475007639,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_targeted_dti_gradeD_period_d0.078_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.955930460490644,0.9468475404781128,0.5793368770373851,0.4206631229626149,892,51939,False,False,False,True,False,0.005930460490644052,"{""base_multiplier"": 0.99, ""delta"": 0.078, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_gradeDplus_only_d0.077_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.5,0.9559412153084567,0.9422410045361831,0.5856509353616633,0.4143490646383366,892,51939,False,False,False,True,False,0.005941215308456704,"{""base_multiplier"": 0.995, ""delta"": 0.077, ""mask_name"": ""gradeDplus_only""}"
v8_targeted_dti_score_or_gradeD_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9559698498758743,0.9454250543173132,0.5065049484596634,0.0,892,51939,False,False,False,True,False,0.005969849875874345,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_risk_score_ge_0p55_d0.071_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9560183046205296,0.9434127996303024,0.517488473172594,0.48251152682740595,892,51939,False,False,False,True,False,0.0060183046205296575,"{""base_multiplier"": 0.995, ""delta"": 0.071, ""mask_name"": ""risk_score_ge_0p55""}"
v8_risk_score_ge_0p45_d0.073_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9560280711227365,0.9434339194250615,0.5738157469677836,0.42618425303221635,892,51939,False,False,False,True,False,0.006028071122736511,"{""base_multiplier"": 0.99, ""delta"": 0.073, ""mask_name"": ""risk_score_ge_0p45""}"
v8_gradeDplus_only_d0.078_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9560400550003171,0.9423351025221534,0.5856509353616633,0.4143490646383366,892,51939,False,False,False,True,False,0.006040055000317124,"{""base_multiplier"": 0.995, ""delta"": 0.078, ""mask_name"": ""gradeDplus_only""}"
v8_targeted_dti_score_or_income_d0.072_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9560428947040401,0.9455542601767617,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.00604289470404018,"{""base_multiplier"": 0.99, ""delta"": 0.072, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_score_income_or_dti_d0.073_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9560652614856031,0.9450479467618198,0.4924965492937065,0.5075034507062935,892,51939,False,False,False,True,False,0.006065261485603157,"{""base_multiplier"": 0.995, ""delta"": 0.073, ""mask_name"": ""targeted_score_income_or_dti""}"
v8_gradeDplus_only_d0.079_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9560929168839623,0.9423853331953127,0.5856509353616633,0.4143490646383366,892,51939,False,False,False,True,False,0.006092916883962296,"{""base_multiplier"": 0.995, ""delta"": 0.079, ""mask_name"": ""gradeDplus_only""}"
v8_targeted_gradeD_score_or_dti_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9561082606692781,0.9456552099637894,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.006108260669278165,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9561082606692781,0.9456552099637894,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.006108260669278165,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_targeted_dti_income_d0.070_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9561125437733061,0.9453162728125059,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.006112543773306167,"{""base_multiplier"": 0.99, ""delta"": 0.07, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_score_or_gradeD_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9561224703177201,0.9455895368445518,0.5065049484596634,0.0,892,51939,False,False,False,True,False,0.0061224703177201745,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_gradeDplus_only_d0.080_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9561450568898907,0.9424352406011989,0.5856509353616633,0.4143490646383366,892,51939,False,False,False,True,False,0.006145056889890754,"{""base_multiplier"": 0.995, ""delta"": 0.08, ""mask_name"": ""gradeDplus_only""}"
v8_gradeDplus_only_d0.081_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9561949820022223,0.9424841561457249,0.5856509353616633,0.4143490646383366,892,51939,False,False,False,True,False,0.006194982002222349,"{""base_multiplier"": 0.995, ""delta"": 0.081, ""mask_name"": ""gradeDplus_only""}"
v8_targeted_dti_gradeD_period_d0.079_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9562094243977246,0.9471565394489203,0.5793368770373851,0.4206631229626149,892,51939,False,False,False,True,False,0.00620942439772465,"{""base_multiplier"": 0.99, ""delta"": 0.079, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_targeted_dti_score_or_gradeD_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9562366291100087,0.9457158556816622,0.5065049484596634,0.0,892,51939,False,False,False,True,False,0.006236629110008773,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_gradeDplus_only_d0.082_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.956244008383697,0.9425321899838865,0.5856509353616633,0.4143490646383366,892,51939,False,False,False,True,False,0.006244008383697097,"{""base_multiplier"": 0.995, ""delta"": 0.082, ""mask_name"": ""gradeDplus_only""}"
v8_risk_score_ge_0p55_d0.072_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.956264229850332,0.9436516142081267,0.517488473172594,0.48251152682740595,892,51939,False,False,False,True,False,0.006264229850332037,"{""base_multiplier"": 0.995, ""delta"": 0.072, ""mask_name"": ""risk_score_ge_0p55""}"
v8_targeted_gradeD_score_or_dti_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.956272367450283,0.9458338052110855,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.006272367450283034,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.956272367450283,0.9458338052110855,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.006272367450283034,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_gradeDplus_only_d0.083_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.956290996724715,0.9425782243878142,0.5856509353616633,0.4143490646383366,892,51939,False,False,False,True,False,0.006290996724715003,"{""base_multiplier"": 0.995, ""delta"": 0.083, ""mask_name"": ""gradeDplus_only""}"
v8_risk_score_ge_0p45_d0.074_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9562949648997181,0.9437004647961282,0.5738157469677836,0.42618425303221635,892,51939,False,False,False,True,False,0.006294964899718147,"{""base_multiplier"": 0.99, ""delta"": 0.074, ""mask_name"": ""risk_score_ge_0p45""}"
v8_targeted_dti_score_or_gradeD_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9563186626239052,0.9458033125189127,0.5065049484596634,0.0,892,51939,False,False,False,True,False,0.006318662623905236,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_targeted_score_income_or_dti_d0.074_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9563580063782726,0.9453298483658276,0.4924965492937065,0.5075034507062935,892,51939,False,False,False,True,False,0.006358006378272663,"{""base_multiplier"": 0.995, ""delta"": 0.074, ""mask_name"": ""targeted_score_income_or_dti""}"
v8_targeted_dti_score_or_income_d0.073_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9563870843019961,0.9459066130502043,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.006387084301996193,"{""base_multiplier"": 0.99, ""delta"": 0.073, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_gradeDplus_or_dti_q3_d0.070_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9563916209285055,0.9435118063689845,0.6487034154650377,0.35129658453496226,892,51939,False,False,False,True,False,0.006391620928505537,"{""base_multiplier"": 0.99, ""delta"": 0.07, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_targeted_dti_gradeD_period_d0.080_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9564250603352688,0.947409876088965,0.5793368770373851,0.4206631229626149,892,51939,False,False,False,True,False,0.006425060335268795,"{""base_multiplier"": 0.99, ""delta"": 0.08, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_targeted_gradeD_score_or_dti_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9564337394706434,0.946009277134112,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.006433739470643407,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9564337394706434,0.946009277134112,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.006433739470643407,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_targeted_dti_income_d0.071_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9564600812905597,0.9456705110245612,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.006460081290559749,"{""base_multiplier"": 0.99, ""delta"": 0.071, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p55_d0.073_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9565101550801343,0.9438904287859508,0.517488473172594,0.48251152682740595,892,51939,False,False,False,True,False,0.0065101550801343055,"{""base_multiplier"": 0.995, ""delta"": 0.073, ""mask_name"": ""risk_score_ge_0p55""}"
v8_targeted_gradeD_score_or_dti_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.75,0.9565566498414467,0.9461465853670098,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.006556649841446771,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.75,0.9565566498414467,0.9461465853670098,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.006556649841446771,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_targeted_dti_gradeD_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9565577708659457,0.9459873685977728,0.5290887198613844,0.0,892,51939,False,False,False,True,False,0.006557770865945778,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""targeted_dti_gradeD""}"
v8_risk_score_ge_0p45_d0.075_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9565618586766997,0.9439670101671949,0.5738157469677836,0.42618425303221635,892,51939,False,False,False,True,False,0.006561858676699783,"{""base_multiplier"": 0.99, ""delta"": 0.075, ""mask_name"": ""risk_score_ge_0p45""}"
v8_targeted_dti_gradeD_period_d0.070_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9565883590841422,0.9475377689489735,0.5793368770373851,0.4206631229626149,892,51939,False,False,False,True,False,0.006588359084142237,"{""base_multiplier"": 0.995, ""delta"": 0.07, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_targeted_dti_gradeD_period_d0.081_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9566226921329941,0.9476470058839893,0.5793368770373851,0.4206631229626149,892,51939,False,False,False,True,False,0.006622692132994157,"{""base_multiplier"": 0.99, ""delta"": 0.081, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_targeted_gradeD_score_or_dti_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.75,0.9566474349338578,0.9462450316000478,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.0066474349338578875,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.75,0.9566474349338578,0.9462450316000478,0.4616898182138557,0.0,892,51939,False,False,False,True,False,0.0066474349338578875,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_targeted_score_income_or_dti_d0.075_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9566478993676449,0.9456039378274502,0.4924965492937065,0.5075034507062935,892,51939,False,False,False,True,False,0.006647899367644983,"{""base_multiplier"": 0.995, ""delta"": 0.075, ""mask_name"": ""targeted_score_income_or_dti""}"
