online_method_v9,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened_vs_v4,share_rows_shrunk_vs_v4,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_source_month_80,gate_policy_month_90,gate_width_95,goal_pass,source_margin_to_0p80,policy_margin_to_0p90,width_margin_to_0p95,parameters_json,caveat
v9_tail_guard_dti_q5_only_m0.945_d0.160_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9378437719121693,0.9277764561015008,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.012156228087830678,"{""base_multiplier"": 0.945, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.160_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9379187465871028,0.9268773652984604,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.01208125341289712,"{""base_multiplier"": 0.94, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.950_d0.120_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.937984896065096,0.9269378114288902,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.012015103934903903,"{""base_multiplier"": 0.95, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.945_d0.160_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9379942603134489,0.9260148519067669,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.012005739686551054,"{""base_multiplier"": 0.945, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.950_d0.120_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.938074858702482,0.9246773696013818,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.011925141297517983,"{""base_multiplier"": 0.95, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.945_d0.140_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.938185113030754,0.928803023391991,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.01181488696924593,"{""base_multiplier"": 0.945, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.950_d0.140_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9382117495180553,0.9264960428296529,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.011788250481944651,"{""base_multiplier"": 0.95, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.950_d0.120_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9382366610556256,0.9247773242545395,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.011763338944374313,"{""base_multiplier"": 0.95, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.140_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9382693068285715,0.9278851821277546,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.011730693171428497,"{""base_multiplier"": 0.94, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.950_d0.120_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9382756364251442,0.9275940079570638,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.011724363574855734,"{""base_multiplier"": 0.95, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.945_d0.140_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9383392632111489,0.9265927715229262,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.011660736788851045,"{""base_multiplier"": 0.945, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.950_d0.140_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9383445309668133,0.9251984920332714,0.5065049484596634,0.49349505154033657,892,51939,True,True,True,True,0.0,0.0,0.011655469033186705,"{""base_multiplier"": 0.95, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.950_d0.120_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9383726360056671,0.9262467412211577,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.01162736399433284,"{""base_multiplier"": 0.95, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.950_d0.120_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9383985857622817,0.9248770106179731,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.01160141423771821,"{""base_multiplier"": 0.95, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.950_d0.160_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.938412066752559,0.9267478309075611,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.011587933247441007,"{""base_multiplier"": 0.95, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.945_d0.160_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9384222001657817,0.9290847771217792,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.01157779983421825,"{""base_multiplier"": 0.945, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.950_d0.120_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9385008417562068,0.9249380745948672,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.011499158243793106,"{""base_multiplier"": 0.95, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.950_d0.140_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9385318575912397,0.927193043360587,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.011468142408760262,"{""base_multiplier"": 0.95, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.950_d0.160_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9385448482013171,0.9254502801111792,0.5065049484596634,0.49349505154033657,892,51939,True,True,True,True,0.0,0.0,0.011455151798682839,"{""base_multiplier"": 0.95, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.945_d0.160_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9385763503461769,0.9268745252527142,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.011423649653823031,"{""base_multiplier"": 0.945, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.160_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9386176981597439,0.9282599081538576,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.011382301840256015,"{""base_multiplier"": 0.94, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.950_d0.140_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9386675758113112,0.9254331379177063,0.5065049484596634,0.49349505154033657,892,51939,True,True,True,True,0.0,0.0,0.011332424188688739,"{""base_multiplier"": 0.95, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.950_d0.160_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9387321748257433,0.9274448314384951,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.011267825174256618,"{""base_multiplier"": 0.95, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.950_d0.140_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9388290121063868,0.9278581518255244,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.011170987893613149,"{""base_multiplier"": 0.95, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.945_d0.140_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9388345681914855,0.9273747953541716,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.011165431808514481,"{""base_multiplier"": 0.945, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.950_d0.120_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9388571171452406,0.9289064010134106,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.011142882854759395,"{""base_multiplier"": 0.95, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.940_d0.140_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9388667415507828,0.925288226653338,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.011133258449217198,"{""base_multiplier"": 0.94, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.950_d0.160_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9388678930458151,0.9256849259956142,0.5065049484596634,0.49349505154033657,892,51939,True,True,True,True,0.0,0.0,0.011132106954184873,"{""base_multiplier"": 0.95, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.950_d0.140_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9389189747437727,0.9255977099980163,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.011081025256227228,"{""base_multiplier"": 0.95, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.950_d0.120_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9389864212102133,0.9271375836337662,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.011013578789786704,"{""base_multiplier"": 0.95, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.950_d0.160_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9390293293408906,0.9281099399034325,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.010970670659109394,"{""base_multiplier"": 0.95, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
