policy_id,source_family,source_value,n_funded,funded_exposure,coverage_alpha01,ecl_baseline_lgd45
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,2,2000.0,1.0,676.2400610642001
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,1,1000.0,1.0,332.2785976671428
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,B|2019H1,1,1500.0,1.0,69.59645684858876
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,21,54950.0,1.0,4167.77865641501
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,42,119225.0,0.9523809523809523,9727.94717778283
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,46,143850.0,0.9347826086956522,11263.888151192237
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,35,110325.0,0.9142857142857143,9436.773524642776
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2020,15,42100.0,1.0,3885.0751907569256
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,32,112650.0,0.96875,9740.460725735424
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,37,85300.0,0.8918918918918919,11179.18295447462
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,34,106850.0,0.9411764705882353,11025.126255455809
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2020,5,16950.0,1.0,4173.479335986884
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,3,4500.0,1.0,861.6395730250267
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,28,59050.0,1.0,9903.222858925239
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,7,14300.0,1.0,1679.5468194123648
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,2,3500.0,0.5,1093.1238616525186
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,4,4000.0,0.75,952.0250127263822
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,3,3000.0,0.6666666666666667,920.7446525569824
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,2,2000.0,1.0,651.9989631850372
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,B|2020,1,4000.0,1.0,339.9192031139314
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H1,10,30750.0,1.0,2308.3534656669285
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H2,30,81250.0,0.9666666666666667,6489.446655082987
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H1,31,103450.0,0.9032258064516129,8004.178728658989
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H2,28,79625.0,0.9285714285714286,6851.925678558952
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H1,23,51000.0,0.8695652173913043,5311.171236518862
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H2,34,116350.0,0.9411764705882353,10738.354815604735
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H1,35,82775.0,0.8857142857142857,10619.176844340178
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H2,39,118550.0,0.9487179487179487,14792.344510667688
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2020,5,8450.0,1.0,1343.6606697227253
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H1,9,11500.0,1.0,3090.441500095538
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H2,41,71450.0,0.9512195121951219,14014.666683968657
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2019H1,11,18300.0,1.0,2906.025748092986
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H1,2,3000.0,1.0,997.3862698607531
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H2,11,13775.0,0.7272727272727273,4275.638177823556
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2019H1,2,2000.0,0.5,618.3414426914292
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2018H2,3,3000.0,0.6666666666666667,1017.5257469884185
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2019H1,4,4000.0,1.0,1368.8485671650253
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,B|2020,3,12000.0,1.0,976.2591929109874
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,10,30750.0,1.0,2308.3534656669285
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,30,81250.0,0.9666666666666667,6489.446655082987
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,38,121850.0,0.9210526315789473,9480.1479675007
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,28,79625.0,0.9285714285714286,6851.925678558952
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,24,51300.0,0.875,5390.566200178068
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,34,116350.0,0.9411764705882353,10738.354815604735
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,38,87300.0,0.9210526315789473,11890.906050446634
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,33,105450.0,0.9696969696969697,10536.04003671358
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2020,7,16775.0,1.0,3856.1154093783766
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,7,17600.0,1.0,4965.326347787814
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,37,70925.0,0.9459459459459459,14000.691580207453
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,13,23525.0,0.9230769230769231,4404.280162518734
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,3,5500.0,0.6666666666666667,1762.892892322098
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,11,14700.0,0.9090909090909091,4421.144861443097
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,4,4000.0,0.75,1269.3674744300088
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,1,1000.0,1.0,348.62282187302634
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,B|2020,3,12000.0,1.0,976.2591929109874
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,10,30750.0,1.0,2308.3534656669285
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,30,81250.0,0.9666666666666667,6489.446655082987
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,39,122850.0,0.9230769230769231,9534.147299111228
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,28,79625.0,0.9285714285714286,6851.925678558952
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,33,117650.0,0.9696969696969697,11063.71012005553
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,41,96400.0,0.926829268292683,14665.66786632521
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,39,116250.0,0.9743589743589743,14088.022377516654
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2020,6,18450.0,1.0,4646.939331681781
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,7,10650.0,1.0,2778.987765088448
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,34,65550.0,0.9705882352941176,11930.512744495742
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,10,17300.0,1.0,2557.2479348897073
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,4,6500.0,0.75,2090.5101315132715
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,9,10700.0,0.8888888888888888,3133.006233372577
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,3,3000.0,0.6666666666666667,920.7446525569824
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,3,3000.0,0.6666666666666667,1024.8628829372265
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,B|2020,3,12000.0,1.0,976.2591929109874
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H1,12,33750.0,1.0,2563.292868002377
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H2,36,98575.0,0.9444444444444444,8073.718783751619
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H1,42,132150.0,0.9285714285714286,10362.028539236127
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H2,32,91325.0,0.90625,7834.317176440615
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2020,14,40600.0,1.0,3760.92181684075
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H1,23,50300.0,0.8695652173913043,5125.916321314047
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H2,36,118050.0,0.9444444444444444,11188.25960967357
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H1,32,79075.0,0.9375,9519.180199668031
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H2,33,105750.0,0.9696969696969697,10756.947468108441
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2020,6,13950.0,1.0,3187.6280385769655
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H1,9,14200.0,1.0,3901.183178069601
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H2,28,60250.0,1.0,10506.407085174611
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2019H1,7,15300.0,0.8571428571428572,1952.3069751286882
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H1,3,5500.0,0.6666666666666667,1741.8873096402453
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H2,11,15000.0,0.9090909090909091,4588.487849062517
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2019H1,3,3000.0,1.0,936.1111334223881
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2018H2,4,4550.0,0.75,1580.2674262647552
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2019H1,3,3000.0,1.0,1008.6217026576453
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,B|2020,3,12000.0,1.0,976.2591929109874
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,10,30750.0,1.0,2308.3534656669285
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,33,90350.0,0.9696969696969697,7280.490414521819
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,42,132150.0,0.9285714285714286,10362.028539236127
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,31,88325.0,0.935483870967742,7544.99375909236
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,22,49300.0,0.8636363636363636,4861.266442450026
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,33,115150.0,0.9696969696969697,10402.085422895478
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,37,87175.0,0.9189189189189189,11920.08829802704
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,35,107650.0,0.9714285714285714,11200.453603821317
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2020,4,6950.0,1.0,945.9844810503935
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,5,6500.0,1.0,1499.0568341998558
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,37,74100.0,0.9459459459459459,14513.266237309206
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,7,14300.0,1.0,1653.5686643522072
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,2,3500.0,0.5,1114.129444334371
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,9,11500.0,0.8888888888888888,3389.991320460683
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,4,4000.0,0.75,1330.9535673028877
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,6,6500.0,0.8333333333333334,2220.8016616136556
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,12,33750.0,1.0,2563.292868002377
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,36,98575.0,0.9444444444444444,8073.7187837516185
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,44,136350.0,0.9318181818181819,10688.962965500263
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,33,94825.0,0.9090909090909091,8124.008382245025
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2020,14,40600.0,1.0,3760.92181684075
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,32,112650.0,0.96875,9740.460725735424
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,39,94275.0,0.8974358974358975,13953.040518053094
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,38,111250.0,0.9473684210526316,12415.052247710191
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2020,4,8950.0,1.0,1577.2644753102572
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,6,7500.0,1.0,1763.706713063877
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,31,69675.0,1.0,13243.28725276386
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,10,17300.0,0.9,2601.550298549905
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,2,3500.0,0.5,1093.1238616525186
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,11,14700.0,0.9090909090909091,4437.489085648981
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,3,3000.0,0.6666666666666667,920.7446525569824
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,2,2000.0,1.0,651.9989631850372
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H1,13,34750.0,1.0,2659.734007118462
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H2,36,98575.0,0.9444444444444444,8073.7187837516185
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H1,43,135150.0,0.9302325581395349,10610.33528706848
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H2,34,96825.0,0.9117647058823529,8289.54621413326
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2020,15,42100.0,1.0,3885.0751907569256
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H1,23,48800.0,0.8695652173913043,4728.941503018015
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H2,33,113850.0,0.9393939393939394,10076.73011844468
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H1,32,76575.0,0.9375,8638.815088827574
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H2,34,107150.0,0.9705882352941176,11037.227602371036
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2020,4,6950.0,1.0,945.9844810503935
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H1,6,7500.0,1.0,1803.5110172172326
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H2,30,63600.0,0.9666666666666667,11363.285658850189
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2019H1,13,23300.0,0.9230769230769231,4435.3079972852665
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H1,1,1000.0,1.0,348.62282187302634
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H2,9,9900.0,0.7777777777777778,2970.9884995811276
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2019H1,4,4000.0,0.75,1269.3674744300088
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2018H2,3,3000.0,0.6666666666666667,1029.252922227124
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2019H1,1,1000.0,1.0,332.2785976671428
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,15,41250.0,1.0,3175.474546830606
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,39,103725.0,0.9487179487179487,8482.343980600472
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,46,143850.0,0.9347826086956522,11263.888151192237
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,34,96825.0,0.9117647058823529,8289.54621413326
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2020,15,42100.0,1.0,3885.0751907569256
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,33,115150.0,0.9696969696969697,10402.085422895478
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,34,84400.0,0.8823529411764706,11060.40310051859
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,35,107050.0,0.9714285714285714,11062.105554168937
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2020,3,5450.0,1.0,472.5244853554955
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,7,10650.0,1.0,2778.987765088448
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,30,59550.0,1.0,10154.93043640903
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,11,22350.0,1.0,4059.046120102444
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,3,4500.0,0.6666666666666667,1441.746683525545
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,5,7500.0,1.0,2112.380556675549
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,3,3000.0,1.0,936.1111334223881
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,1,1000.0,1.0,327.6172391911737
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,1,1000.0,1.0,332.2785976671428
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,17,46050.0,1.0,3434.671338561141
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,40,104725.0,0.95,8536.343312211
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,46,143850.0,0.9347826086956522,11263.888151192237
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,34,96825.0,0.9117647058823529,8289.54621413326
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2020,15,42100.0,1.0,3885.0751907569256
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,32,112650.0,0.96875,9740.460725735424
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,37,86175.0,0.8918918918918919,11451.298846199128
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,38,113850.0,0.9473684210526316,13270.092584804554
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2020,5,16950.0,1.0,4173.479335986884
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,3,4500.0,1.0,861.6395730250267
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,27,57850.0,1.0,9516.449124820641
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,7,14300.0,1.0,1679.5468194123648
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,2,3500.0,0.5,1093.1238616525186
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,7,9000.0,0.8571428571428572,2552.507933304091
