run_label,return_rank,realized_total_return,beats_official_champion,policy_mode,risk_tolerance,gamma,delta_cap_quantile,tail_focus_quantile,uncertainty_aversion,min_budget_utilization,pd_cap_slack_penalty,in_shortlist,shortlist_bucket,candidate_rank,exact_evaluated,alpha01_exact_pass,alpha01_weighted_miscoverage_V,alpha01_gamma_cp,alpha01_violation,alpha01_empirical_coverage_funded
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,136,160761.83131641764,False,tail_blended_uncertainty,0.185,0.475,1.0,0.75,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,137,160739.89787640795,False,tail_blended_uncertainty,0.16,0.6,1.0,0.75,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,138,160718.41560162284,False,capped_blended_uncertainty,0.19,0.4,0.9,1.0,0.02,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,139,160709.0024730663,False,segment_relative_tail_blended_uncertainty,0.175,0.325,1.0,0.9,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,140,160705.00765928914,False,capped_blended_uncertainty,0.18,0.325,0.75,1.0,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,141,160684.4125713151,False,capped_blended_uncertainty,0.18,0.325,0.95,1.0,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,142,160672.3940940697,False,capped_blended_uncertainty,0.185,0.4,0.75,1.0,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,143,160668.62375993066,False,capped_blended_uncertainty,0.185,0.375,0.9,1.0,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,144,160637.59319510593,False,blended_uncertainty,0.18,0.325,1.0,1.0,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,145,160637.59319510593,False,capped_blended_uncertainty,0.18,0.325,1.0,1.0,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,146,160625.28622395298,False,capped_blended_uncertainty,0.185,0.375,1.0,1.0,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,147,160625.28622395298,False,blended_uncertainty,0.185,0.375,1.0,1.0,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,148,160611.01891405147,False,capped_blended_uncertainty,0.185,0.375,0.95,1.0,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,149,160581.58807961846,False,tail_blended_uncertainty,0.17,0.5,1.0,0.75,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,150,160516.33018110023,False,capped_blended_uncertainty,0.17,0.325,0.9,1.0,0.02,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,151,160486.95756558247,False,capped_blended_uncertainty,0.18,0.375,0.9,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,152,160452.05413775973,False,capped_blended_uncertainty,0.18,0.375,0.95,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,153,160450.76313303184,False,capped_blended_uncertainty,0.18,0.375,1.0,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,154,160450.76313303184,False,blended_uncertainty,0.18,0.375,1.0,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,155,160447.669382508,False,capped_blended_uncertainty,0.185,0.4,0.75,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,156,160447.13501575694,False,capped_blended_uncertainty,0.19,0.425,0.75,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,157,160429.28454875867,False,segment_tail_blended_uncertainty,0.19,0.5,1.0,0.75,0.02,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,158,160372.21918475797,False,capped_blended_uncertainty,0.18,0.375,0.9,1.0,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,159,160356.3583600162,False,capped_blended_uncertainty,0.18,0.375,0.75,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,160,160346.21021790063,False,blended_uncertainty,0.18,0.375,1.0,1.0,0.1,0.0,0.0,True,forced_incumbent_neighbors,118.0,True,True,0.031125,0.233621,0.0,0.97
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,161,160346.21021790063,False,capped_blended_uncertainty,0.18,0.375,1.0,1.0,0.1,0.0,0.0,True,forced_incumbent_neighbors,119.0,True,True,0.031125,0.233621,0.0,0.97
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,162,160334.3555033499,False,tail_blended_uncertainty,0.19,0.6,1.0,0.75,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,163,160325.07521831553,False,capped_blended_uncertainty,0.18,0.375,0.95,1.0,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,164,160322.0132960515,False,capped_blended_uncertainty,0.19,0.425,0.75,1.0,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,165,160321.4035624484,False,capped_blended_uncertainty,0.17,0.325,0.9,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,166,160297.27656335634,False,capped_blended_uncertainty,0.18,0.325,0.9,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,167,160296.96027182342,False,tail_blended_uncertainty,0.19,0.425,1.0,0.75,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,168,160289.00284378324,False,capped_blended_uncertainty,0.18,0.325,0.95,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,169,160266.0730329072,False,capped_blended_uncertainty,0.19,0.4,1.0,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,170,160266.0730329072,False,blended_uncertainty,0.19,0.4,1.0,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,171,160258.08314307008,False,capped_blended_uncertainty,0.19,0.4,0.95,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,172,160255.80373394597,False,capped_blended_uncertainty,0.18,0.325,1.0,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,173,160255.80373394597,False,blended_uncertainty,0.18,0.325,1.0,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,174,160254.52155249333,False,segment_relative_tail_blended_uncertainty,0.19,0.45,1.0,0.9,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,175,160224.54233191177,False,capped_blended_uncertainty,0.17,0.325,0.95,1.0,0.02,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,176,160224.34782568278,False,capped_blended_uncertainty,0.175,0.325,0.75,1.0,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,177,160214.4858491806,False,capped_blended_uncertainty,0.19,0.4,0.9,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,178,160203.32812726987,False,capped_blended_uncertainty,0.18,0.325,0.9,1.0,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,179,160163.682995714,False,tail_blended_uncertainty,0.19,0.55,1.0,0.75,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,180,160157.961066248,False,capped_blended_uncertainty,0.18,0.325,0.95,1.0,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,181,160151.4504510924,False,capped_blended_uncertainty,0.18,0.325,1.0,1.0,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,182,160151.4504510924,False,blended_uncertainty,0.18,0.325,1.0,1.0,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,183,160147.91254983205,False,tail_blended_uncertainty,0.165,0.45,1.0,0.75,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,184,160128.17752048114,False,blended_uncertainty,0.18,0.325,1.0,1.0,0.02,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,185,160128.17752048114,False,capped_blended_uncertainty,0.18,0.325,1.0,1.0,0.02,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,186,160115.43319733825,False,capped_blended_uncertainty,0.19,0.425,0.75,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,187,160090.58103337692,False,capped_blended_uncertainty,0.18,0.375,0.9,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,188,160078.79654470604,False,capped_blended_uncertainty,0.18,0.375,0.95,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,189,160076.6569507929,False,capped_blended_uncertainty,0.18,0.325,0.75,1.0,0.02,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,190,160073.4326694655,False,blended_uncertainty,0.18,0.375,1.0,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,191,160073.4326694655,False,capped_blended_uncertainty,0.18,0.375,1.0,1.0,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,192,160049.93111941344,False,capped_blended_uncertainty,0.19,0.4,0.95,1.0,0.02,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,193,160047.9488726579,False,capped_blended_uncertainty,0.185,0.4,0.9,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,194,160042.6213699226,False,tail_blended_uncertainty,0.18,0.425,1.0,0.75,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,195,160040.81149157794,False,capped_blended_uncertainty,0.18,0.375,0.75,1.0,0.02,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,196,160035.3745248648,False,capped_blended_uncertainty,0.185,0.4,0.95,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,197,160018.82883705862,False,capped_blended_uncertainty,0.185,0.4,0.9,1.0,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,198,160012.93332357597,False,segment_tail_blended_uncertainty,0.19,0.4,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,199,159991.7185292765,False,capped_blended_uncertainty,0.18,0.325,0.75,1.0,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__medium_triage_resume_75k,200,159989.23925534784,False,blended_uncertainty,0.185,0.4,1.0,1.0,0.15,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,1,170107.4829322932,False,segment_tail_blended_uncertainty,0.19,0.6,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,2,169628.91860650107,False,segment_tail_blended_uncertainty,0.185,0.55,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,3,169047.4173221847,False,segment_tail_blended_uncertainty,0.185,0.6,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,4,168940.53852699528,False,segment_relative_tail_blended_uncertainty,0.185,0.6,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,5,168725.79166878984,False,segment_relative_tail_blended_uncertainty,0.18,0.55,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,6,168716.63970948113,False,segment_tail_blended_uncertainty,0.18,0.55,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,7,168597.21657973385,False,segment_tail_blended_uncertainty,0.175,0.475,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,8,168398.64399108783,False,segment_tail_blended_uncertainty,0.175,0.5,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,9,168367.5353476978,False,segment_tail_blended_uncertainty,0.18,0.6,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,10,168169.6485048831,False,segment_relative_tail_blended_uncertainty,0.18,0.6,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,11,168160.13114463034,False,segment_tail_blended_uncertainty,0.175,0.45,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,12,168158.64768591232,False,segment_tail_blended_uncertainty,0.175,0.55,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,13,168098.10036913963,False,segment_relative_tail_blended_uncertainty,0.175,0.55,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,14,167956.00854398703,False,segment_tail_blended_uncertainty,0.17,0.425,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,15,167816.38978051042,False,segment_relative_tail_blended_uncertainty,0.17,0.425,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,16,167693.62461302223,False,segment_tail_blended_uncertainty,0.17,0.4,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,17,167627.59922494274,False,segment_relative_tail_blended_uncertainty,0.175,0.5,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,18,167617.24638127896,False,segment_tail_blended_uncertainty,0.18,0.5,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,19,167407.9633790757,False,segment_relative_tail_blended_uncertainty,0.17,0.45,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,20,167403.20964095808,False,segment_tail_blended_uncertainty,0.17,0.5,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,21,167218.86977393363,False,segment_relative_tail_blended_uncertainty,0.19,0.6,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,22,167205.65812244333,False,segment_relative_tail_blended_uncertainty,0.175,0.475,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,23,167144.52400640966,False,segment_tail_blended_uncertainty,0.17,0.45,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,24,166888.82069686748,False,segment_tail_blended_uncertainty,0.17,0.475,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,25,166677.16888779894,False,segment_tail_blended_uncertainty,0.175,0.425,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,26,166516.06737206137,False,segment_relative_tail_blended_uncertainty,0.17,0.475,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,27,166500.15259515875,False,segment_relative_tail_blended_uncertainty,0.165,0.4,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,28,166459.74241386782,False,segment_relative_tail_blended_uncertainty,0.165,0.45,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,29,166363.30312839863,False,segment_tail_blended_uncertainty,0.16,0.325,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,30,166361.201522614,False,segment_relative_tail_blended_uncertainty,0.16,0.325,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,31,166333.5417869526,False,segment_tail_blended_uncertainty,0.165,0.4,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,32,166208.00531537604,False,segment_relative_tail_blended_uncertainty,0.165,0.375,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,33,166149.67593249996,False,segment_tail_blended_uncertainty,0.165,0.375,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,34,166087.2873129657,False,segment_relative_tail_blended_uncertainty,0.18,0.325,1.0,0.9,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,35,166084.77589340677,False,segment_relative_tail_blended_uncertainty,0.17,0.5,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,36,166019.29865148856,False,segment_tail_blended_uncertainty,0.175,0.6,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,37,165980.3719314423,False,segment_relative_tail_blended_uncertainty,0.185,0.55,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,38,165788.0275217286,False,segment_tail_blended_uncertainty,0.17,0.375,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,39,165763.11137864168,False,segment_tail_blended_uncertainty,0.19,0.55,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,40,165615.8420558938,False,segment_relative_tail_blended_uncertainty,0.17,0.4,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__medium_triage_resume_75k,41,165553.51715020463,False,segment_relative_tail_blended_uncertainty,0.175,0.6,1.0,0.95,0.25,0.0,0.0,False,,,False,,,,,
